,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
85,85,0,9,0,4,0,5,0,8,0,5,0,4,0,4,0,4,0,4,0,6,0,8,0,8,0,4,0,3,0,7,0,3,0,4,0,4,0,4
86,86,0,36,0,5,0,3,0,5,0,4,0,4,0,3,0,4,0,3,0,4,0,6,0,6,0,4,0,4,0,6,0,5,0,5,0,4,0,4
87,87,0,11,0,2,0,3,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,7,0,3,0,4,0,3,0,5,0,2,0,3,0,3,0,3
88,88,0,25,0,7,0,8,0,9,0,7,0,5,0,8,0,6,0,6,0,40,0,14,0,11,0,7,0,6,0,8,0,6,0,8,0,6,0,6
89,89,0,16,0,4,0,6,0,5,0,5,0,5,0,3,0,4,0,4,0,7,0,6,0,5,0,8,0,4,0,4,0,4,0,5,0,3,0,5
90,90,0,38,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0
91,91,0,17,0,4,0,6,0,4,0,4,0,3,0,3,0,4,0,3,0,6,0,8,0,6,0,5,0,4,0,3,0,3,0,4,0,3,0,4
92,92,0,19,0,3,0,3,0,4,0,5,0,3,0,4,0,3,0,5,0,4,0,6,0,5,0,3,0,3,0,5,0,4,0,4,0,4,0,3
93,93,0,22,0,4,0,4,0,5,0,4,0,3,0,3,0,4,0,3,0,4,0,5,0,6,0,4,0,4,0,5,0,3,0,5,0,3,0,3
94,94,0,18,0,3,0,4,0,4,0,4,0,3,0,3,0,2,0,3,0,3,0,4,0,5,0,4,0,2,0,4,0,2,0,2,0,2,0,3
95,95,0,26,0,2,0,3,0,4,0,5,0,2,0,2,0,3,0,2,0,3,0,5,0,4,0,5,0,2,0,4,0,4,0,3,0,3,0,2
96,96,0,1,0,3,0,4,0,3,0,5,0,4,0,2,0,3,0,3,0,3,0,5,0,5,0,6,0,3,0,2,0,2,0,5,0,2,0,3
97,97,0,3,0,4,0,6,0,6,0,5,0,4,0,4,0,4,0,4,0,5,0,7,0,6,0,10,0,4,0,4,0,4,0,5,0,4,0,4
98,98,0,5,0,7,0,6,0,6,0,4,0,4,0,5,0,5,0,4,0,5,0,20,0,9,0,8,0,5,0,4,0,4,0,4,0,4,0,4
99,99,0,7,0,6,0,7,0,7,0,5,0,5,0,4,0,4,0,4,0,5,0,11,0,8,0,6,0,4,0,4,0,5,0,6,0,4,0,5
